company_id,legal_name,trade_name,rfc,rfc_type,website,domain,industry,industry_code,employee_count_min,employee_count_max,employee_count_source,phone,email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,source_count,sources,data_quality_score,last_verified_at,created_at
mx_08612f69-0730-4699-d17e-0b7e6903c3ae,ALIMENTOS Y BEBIDAS ESPECIALIZADA S.A.P.I. DE C.V.,ALIMENTOS Y BEBIDAS ESPECIALIZADA,ALE11022798S,MORAL,https://www.alimentosybebidase.com.mx,alimentosybebidase.com.mx,Servicios de consultoría en administración y gestión empresarial,5416,101,250,101 a 250 personas,+524681326999,contacto@alimentosybebidase.com.mx,Carretera Lázaro Cárdenas,1273,Del Valle,Xalapa,Veracruz,30499,Mexico,21.551094,-104.051523,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.011656+00:00
mx_d8806025-326a-17ea-b95f-4280f9a97735,ALIMENTOS Y BEBIDAS DEL PACIFICO S. DE R.L. DE C.V.,ALIMENTOS Y BEBIDAS DEL PACIFICO,ALD210524UNZ,MORAL,https://www.alimentosybebidasd.com.mx,alimentosybebidasd.com.mx,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+525920125112,contacto@alimentosybebidasd.com.mx,Carretera Morones Prieto,1461,Parque Industrial CIVAC,Xalapa,Veracruz,30656,Mexico,17.178673,-100.604098,1,DENUE,97,2026-09-06T14:49:23.984385+00:00,2026-09-06T14:49:24.028736+00:00
mx_bdb56166-841b-f58c-1f6e-b69c5fb7400b,ALIMENTOS Y BEBIDAS INDUSTRIAL S.A. DE C.V.,ALIMENTOS Y BEBIDAS INDUSTRIAL,ALI221021DEF,MORAL,https://www.alimentosybebidasi.com,alimentosybebidasi.com,Fabricación de estructuras metálicas y pailería industrial,3323,11,30,11 a 30 personas,+526012070574,contacto@alimentosybebidasi.com,Paseo Juárez,2282,Parque Industrial CIVAC,Coatzacoalcos,Veracruz,30305,Mexico,18.121422,-102.841878,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_fb9d1aa2-1914-b630-e147-dffaea11f317,IMPORTADORA INTERNACIONAL S. DE R.L. DE C.V.,IMPORTADORA INTERNACIONAL,IMI9802034V5,MORAL,https://www.importadorainterna.com,importadorainterna.com,Desarrollo de software y servicios de tecnología de información,5415,31,50,31 a 50 personas,+527973897468,contacto@importadorainterna.com,Calzada Industria Militar,3365,Centro,Coatzacoalcos,Veracruz,30372,Mexico,16.71179,-103.427455,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.011656+00:00
mx_fa368b9b-6c80-dd8b-15f4-be8782c3226d,METALURGICA DEL BAJIO S.A. DE C.V.,METALURGICA DEL BAJIO,MED130227CBP,MORAL,https://www.metalurgicadelbaji.com,metalurgicadelbaji.com,Desarrollo de software y servicios de tecnología de información,5415,31,50,31 a 50 personas,+526353460973,contacto@metalurgicadelbaji.com,Calle González Gallo,2419,Zona Industrial,Kanasín,Yucatán,31287,Mexico,19.466733,-101.733595,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.011656+00:00
mx_90ea021a-13a0-c6e7-ea40-76bc3bd0f425,ALIMENTOS Y BEBIDAS DE LAS AMERICAS S.A.P.I. DE C.V.,ALIMENTOS Y BEBIDAS DE LAS AMERICAS,ALD160818MAD,MORAL,https://www.alimentosybebidasd.mx,alimentosybebidasd.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,101,250,101 a 250 personas,+528119778491,contacto@alimentosybebidasd.mx,Av. Morones Prieto,701 Int Piso 8,Centro,San Juan del Río,Querétaro,22187,Mexico,24.192004,-98.515626,1,DENUE;DENUE,100,2026-09-06T14:49:28.009183+00:00,2026-09-06T14:49:24.011656+00:00
mx_d20b42a4-f066-df66-423c-709d3b242108,ALIMENTOS Y BEBIDAS ESTRATEGICA S.C.,ALIMENTOS Y BEBIDAS ESTRATEGICA,ALE090613EFW,MORAL,https://www.alimentosybebidase.com,alimentosybebidase.com,Comercio al por mayor de maquinaria y equipo industrial,4659,6,10,6 a 10 personas,+527725271491,contacto@alimentosybebidase.com,Paseo Hidalgo,2513,Centro,San Juan del Río,Querétaro,22787,Mexico,15.731148,-96.223577,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_a631d57d-c705-4f27-8869-ba8725c0516c,ALIMENTOS Y BEBIDAS DINAMICA S.C.,ALIMENTOS Y BEBIDAS DINAMICA,ALD150826VYM,MORAL,https://www.alimentosybebidasd.com.mx,alimentosybebidasd.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,101,250,101 a 250 personas,+524311913541,contacto@alimentosybebidasd.com.mx,Calzada Manuel Ávila Camacho,1199,San Jerónimo,Querétaro,Querétaro,22560,Mexico,25.300082,-104.657043,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_b7f57582-a368-0f82-a130-5dbf97af5463,ALIMENTOS Y BEBIDAS NACIONAL S.C.,ALIMENTOS Y BEBIDAS NACIONAL,ALN000117WU2,MORAL,https://www.alimentosybebidasn.com,alimentosybebidasn.com,Transporte de carga general y logística multimodal,4841,251,,251 y más personas,+524649223404,contacto@alimentosybebidasn.com,Calle Patriotismo,2484 Int Piso 10,Parque Industrial FINSA,San Juan del Río,Querétaro,22358,Mexico,24.31665,-103.963237,1,DENUE,97,2026-09-06T14:49:23.984385+00:00,2026-09-06T14:49:24.028736+00:00
mx_a42488c0-f596-b8e5-f72b-6d3144f021a2,ALIMENTOS Y BEBIDAS EMPRESARIAL 79 S.C.,ALIMENTOS Y BEBIDAS EMPRESARIAL 79,ALE100315IT2,MORAL,https://www.alimentosybebidase.mx,alimentosybebidase.mx,Servicios de consultoría en administración y gestión empresarial,5416,0,5,0 a 5 personas,+528683490429,contacto@alimentosybebidase.mx,Boulevard Juárez,2244,Santa María la Ribera,Querétaro,Querétaro,22800,Mexico,23.965086,-96.713731,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_c5d9246d-6f12-d8b9-9e2b-1bf4e94c0e79,TRANSFORMADORA DEL CENTRO S.A.P.I. DE C.V.,TRANSFORMADORA DEL CENTRO,TRD1511184AH,MORAL,https://www.transformadoradelc.com,transformadoradelc.com,Comercio al por mayor de artículos de ferretería y herramientas,4662,11,30,11 a 30 personas,+524530739831,contacto@transformadoradelc.com,Calle Hidalgo,1777,San Rafael,Toluca,México,15636,Mexico,22.089806,-103.954737,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.011656+00:00
mx_3f8232c5-32f8-074c-ab59-53fcd7f4b91c,SERVICIOS INTEGRALES INTERNACIONAL S.C.,SERVICIOS INTEGRALES INTERNACIONAL,SEI9801082GB,MORAL,https://www.serviciosintegrale.com,serviciosintegrale.com,Desarrollo de software y servicios de tecnología de información,5415,11,30,11 a 30 personas,+527426958539,contacto@serviciosintegrale.com,Calle Universidad,129,Roma Norte,Progreso,Yucatán,31342,Mexico,15.761849,-98.816875,1,DENUE;DENUE,100,2026-09-06T14:49:28.009183+00:00,2026-09-06T14:49:24.011656+00:00
mx_5f21a29f-db78-ca84-7aa2-9b4ccfcd352d,SERVICIOS INTEGRALES INDUSTRIAL 18 S.A.S.,SERVICIOS INTEGRALES INDUSTRIAL 18,SEI960515ML4,MORAL,https://www.serviciosintegrale.mx,serviciosintegrale.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,11,30,11 a 30 personas,+528774876690,contacto@serviciosintegrale.mx,Calzada Patriotismo,1077,Santa María la Ribera,Kanasín,Yucatán,31163,Mexico,22.181463,-102.554254,1,DENUE;DENUE;DENUE,100,2026-09-06T14:49:28.009183+00:00,2026-09-06T14:49:24.028736+00:00
mx_55673cb9-5d87-3feb-e81c-149f3f5fc5ad,SERVICIOS INTEGRALES LATINOAMERICANA S.C.,SERVICIOS INTEGRALES LATINOAMERICANA,SEL9705159FD,MORAL,https://www.serviciosintegrale.com.mx,serviciosintegrale.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,51,100,51 a 100 personas,+526146400841,contacto@serviciosintegrale.com.mx,Calzada Benito Juárez,2297 Int Piso 6,Centro,Valladolid,Yucatán,31351,Mexico,18.863585,-101.434162,1,DENUE,97,2026-09-06T14:49:23.984385+00:00,2026-09-06T14:49:24.030741+00:00
mx_a9860c17-0050-75d8-c771-f217f49c24b0,DISTRIBUIDORA INTEGRAL S.A.B. DE C.V.,DISTRIBUIDORA INTEGRAL,DII210912VLH,MORAL,https://www.distribuidorainteg.com,distribuidorainteg.com,Instalaciones eléctricas y electromecánicas en construcciones,2382,6,10,6 a 10 personas,+529399482022,contacto@distribuidorainteg.com,Av. Adolfo López Mateos,1940 Int Piso 4,Industrial Vallejo,Irapuato,Guanajuato,11476,Mexico,18.391266,-95.915733,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.011656+00:00
mx_f2e94a64-1add-1e83-b3bf-95dcdebe68e4,CONSULTORES AVANZADA S.A. DE C.V.,CONSULTORES AVANZADA,COA000115UX9,MORAL,https://www.consultoresavanzad.mx,consultoresavanzad.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,0,5,0 a 5 personas,+525164685883,contacto@consultoresavanzad.mx,Boulevard Juárez,2784 Int Piso 13,Santa Fe,Mexicali,Baja California,02881,Mexico,22.524588,-104.557685,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_1ff96ead-5d4e-725e-3e0d-d49a297d5587,CORPORATIVO DEL BAJIO S.C.,CORPORATIVO DEL BAJIO,COD1502132EF,MORAL,https://www.corporativodelbaji.com.mx,corporativodelbaji.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,251 y más personas,+529167772724,contacto@corporativodelbaji.com.mx,Paseo Benito Juárez,833 Int Piso 13,San Rafael,Silao,Guanajuato,11416,Mexico,21.223539,-100.193648,1,DENUE;DENUE,100,2026-09-06T14:49:28.009183+00:00,2026-09-06T14:49:24.013532+00:00
mx_16d4e830-0e71-3814-1fe2-3eae55e53b5b,INDUSTRIAS INTERNACIONAL S.A.B. DE C.V.,INDUSTRIAS INTERNACIONAL,INI970325X05,MORAL,https://www.industriasinternac.mx,industriasinternac.mx,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+526163710532,contacto@industriasinternac.mx,Calle Constitución,1399,Polanco,Silao,Guanajuato,11337,Mexico,17.924361,-103.047329,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_1de075b1-05ef-555e-97a7-b3e6e999770f,TRANSPORTES ESTRATEGICA S.A. DE C.V.,TRANSPORTES ESTRATEGICA,TRE990620C73,MORAL,https://www.transportesestrate.com,transportesestrate.com,Servicios de consultoría en administración y gestión empresarial,5416,251,,251 y más personas,+529973418221,contacto@transportesestrate.com,Calzada Benito Juárez,2339 Int Piso 7,Zona Industrial,Ensenada,Baja California,02639,Mexico,17.626023,-104.475184,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_4e6a425f-f6af-d9ba-4fe0-7a4802de49c8,COMERCIALIZADORA DEL NORTE 52 S.A.S.,COMERCIALIZADORA DEL NORTE 52,COD210704LKD,MORAL,https://www.comercializadorade.com.mx,comercializadorade.com.mx,Fabricación de productos farmacéuticos y medicamentos,3254,51,100,51 a 100 personas,+526613098826,contacto@comercializadorade.com.mx,Calle González Gallo,532 Int Piso 15,Centro,Progreso,Yucatán,31833,Mexico,23.647211,-98.195527,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_78d1d4be-b6bf-ddb2-5ee6-7c6cd79c30ac,LOGISTICA INTERNACIONAL S.A.B. DE C.V.,LOGISTICA INTERNACIONAL,LOI1408062RT,MORAL,https://www.logisticainternaci.mx,logisticainternaci.mx,Transporte de carga general y logística multimodal,4841,6,10,6 a 10 personas,+524647260040,contacto@logisticainternaci.mx,Paseo Hidalgo,4116,Del Valle,Ciudad Juárez,Chihuahua,08197,Mexico,20.728691,-97.968716,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_a27cdd93-f18d-af73-b193-1abff17d8f08,EMPAQUES DEL PACIFICO S. DE R.L. DE C.V.,EMPAQUES DEL PACIFICO,EMD160818RJ1,MORAL,https://www.empaquesdelpacific.mx,empaquesdelpacific.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,31,50,31 a 50 personas,+524935035038,contacto@empaquesdelpacific.mx,Calle Paseo Cuauhnáhuac,3395,Santa Fe,Guasave,Sinaloa,25920,Mexico,21.771533,-99.243436,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_799cd27f-773a-3232-7ca2-f7604ee1454f,SOLUCIONES NACIONAL S.A. DE C.V.,SOLUCIONES NACIONAL,SON000415DH3,MORAL,https://www.solucionesnacional.com,solucionesnacional.com,Fabricación de equipo de transporte y autopartes,3363,31,50,31 a 50 personas,+529433502845,contacto@solucionesnacional.com,Boulevard Benito Juárez,4321 Int Piso 9,Parque Industrial Benito Juárez,Monclova,Coahuila,05609,Mexico,16.236597,-98.890723,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_2cbeda13-1d17-cab6-4dc4-dda524e9a712,COMERCIALIZADORA DEL NORTE 38 S.C.,COMERCIALIZADORA DEL NORTE 38,COD950924GSD,MORAL,https://www.comercializadorade.com.mx,comercializadorade.com.mx,Desarrollo de software y servicios de tecnología de información,5415,31,50,31 a 50 personas,+528136898772,contacto@comercializadorade.com.mx,Circuito Manuel Ávila Camacho,963,Parque Industrial CIVAC,Monterrey,Nuevo León,19286,Mexico,16.386416,-96.643994,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_2bf635e9-5ee9-8111-462a-0f7bc092f433,CONSTRUCCIONES ESPECIALIZADA 51 S. DE R.L. DE C.V.,CONSTRUCCIONES ESPECIALIZADA 51,COE160404G02,MORAL,https://www.construccionesespe.com.mx,construccionesespe.com.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,11 a 30 personas,+525961814499,contacto@construccionesespe.com.mx,Boulevard Cuauhtémoc,1268,Zona Industrial,Progreso,Yucatán,31614,Mexico,18.878033,-101.012543,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_9ca49629-3fdf-d5bb-46e4-3c8a004189a6,METALURGICA LATINOAMERICANA S.A.S.,METALURGICA LATINOAMERICANA,MEL1109255YM,MORAL,https://www.metalurgicalatinoa.mx,metalurgicalatinoa.mx,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+529069111400,contacto@metalurgicalatinoa.mx,Calle Félix U. Gómez,733,Jardines del Bosque,Cuernavaca,Morelos,17413,Mexico,16.57448,-104.228545,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_d5f6bc71-eb65-e18c-fd03-7594f85d99b0,PLASTICOS INTEGRAL S. DE R.L. DE C.V.,PLASTICOS INTEGRAL,PLI021012WKB,MORAL,https://www.plasticosintegral.com,plasticosintegral.com,Fabricación de productos químicos básicos y resinas sintéticas,3251,6,10,6 a 10 personas,+525233105641,contacto@plasticosintegral.com,Carretera Adolfo López Mateos,2062 Int Piso 1,San Rafael,Monclova,Coahuila,05407,Mexico,16.525926,-102.058212,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_2a59daf8-49e3-5a9a-722b-cf14467319bc,CORPORATIVO GLOBAL S.A. DE C.V.,CORPORATIVO GLOBAL,COG950824AH7,MORAL,https://www.corporativoglobal4.com.mx,corporativoglobal4.com.mx,Transporte de carga general y logística multimodal,4841,31,50,31 a 50 personas,+528370339923,contacto@corporativoglobal4.com.mx,Paseo Lázaro Cárdenas,1761,San Jerónimo,Saltillo,Coahuila,05914,Mexico,19.889687,-95.776101,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_74fb9a99-06b7-09e0-d38d-2cc43412e730,CORPORATIVO GLOBAL S.A. DE C.V.,CORPORATIVO GLOBAL,COG1503269QD,MORAL,https://www.corporativoglobal.com,corporativoglobal.com,Desarrollo de software y servicios de tecnología de información,5415,101,250,101 a 250 personas,+524296827158,contacto@corporativoglobal.com,Carretera Benito Juárez,385 Int Piso 11,Parque Industrial,Monclova,Coahuila,05383,Mexico,19.9442,-101.771563,1,DENUE,97,2026-09-06T14:49:23.988669+00:00,2026-09-06T14:49:24.039759+00:00
mx_15657f9c-46a2-5bbd-8f24-49175d0f248c,MANUFACTURA CENTRAL S.A.S.,MANUFACTURA CENTRAL,MAC151110T6R,MORAL,https://www.manufacturacentral.com.mx,manufacturacentral.com.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,251,,251 y más personas,+523379465488,contacto@manufacturacentral.com.mx,Paseo González Gallo,3111,Parque Industrial,Guadalajara,Jalisco,14263,Mexico,15.486311,-100.934065,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_df3bb60b-1594-a5a8-cbf8-8df3ed4c18ab,PLASTICOS ESTRATEGICA 18 S.A. DE C.V.,PLASTICOS ESTRATEGICA 18,PLE060515S97,MORAL,https://www.plasticosestrategi.mx,plasticosestrategi.mx,Desarrollo de software y servicios de tecnología de información,5415,11,30,11 a 30 personas,+527177121894,contacto@plasticosestrategi.mx,Calzada Industria Militar,1851 Int Piso 7,San Rafael,Veracruz,Veracruz,30703,Mexico,21.927584,-96.553832,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_e3310950-a74a-c7b7-78c4-f85f7997a6c1,GRUPO INDUSTRIAL AVANZADA S.A. DE C.V.,GRUPO INDUSTRIAL AVANZADA,GRA081217U3B,MORAL,https://www.grupoindustrialava.mx,grupoindustrialava.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,101,250,101 a 250 personas,+529033690392,contacto@grupoindustrialava.mx,Calle Cuauhtémoc,527,Del Valle,Soledad de Graciano Sánchez,San Luis Potosí,24433,Mexico,17.972138,-101.902525,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_0e4a6bb5-68bd-527c-424f-3b19100eb6ba,GRUPO INDUSTRIAL MEXICANA S.A. DE C.V.,GRUPO INDUSTRIAL MEXICANA,GRM000626VPB,MORAL,https://www.grupoindustrialmex.com.mx,grupoindustrialmex.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,11,30,11 a 30 personas,+527870096875,contacto@grupoindustrialmex.com.mx,Av. Juárez,2332,San Rafael,Matehuala,San Luis Potosí,24385,Mexico,19.767098,-100.214488,1,DENUE,97,2026-09-06T14:49:23.988197+00:00,2026-09-06T14:49:24.037755+00:00
mx_fcba4408-3d24-306d-878c-69e055d9c591,GRUPO INDUSTRIAL DE OCCIDENTE S.A.S.,GRUPO INDUSTRIAL DE OCCIDENTE,GRD0712133AY,MORAL,https://www.grupoindustrialdeo.com,grupoindustrialdeo.com,Transporte de carga general y logística multimodal,4841,6,10,6 a 10 personas,+525842164773,contacto@grupoindustrialdeo.com,Paseo Morones Prieto,1140,San Jerónimo,Mexicali,Baja California,02971,Mexico,16.380617,-96.0327,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_bb9b2ed3-4e91-eabb-b831-a9d4b267eb92,GRUPO INDUSTRIAL DEL CENTRO S.C.,GRUPO INDUSTRIAL DEL CENTRO,GRD180912BEI,MORAL,https://www.grupoindustrialdel.com,grupoindustrialdel.com,Instalaciones eléctricas y electromecánicas en construcciones,2382,6,10,6 a 10 personas,+529552829985,contacto@grupoindustrialdel.com,Paseo 5 de Mayo,3614,Industrial Vallejo,Mexicali,Baja California,02564,Mexico,22.585055,-103.377805,1,DENUE;DENUE,100,2026-09-06T14:49:28.011512+00:00,2026-09-06T14:49:24.030741+00:00
mx_f8cd9761-be1d-3d64-22df-b5dbcb355598,GRUPO INDUSTRIAL DINAMICA S.A.S.,GRUPO INDUSTRIAL DINAMICA,GRD190410NQ1,MORAL,https://www.grupoindustrialdin.mx,grupoindustrialdin.mx,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+527663751755,contacto@grupoindustrialdin.mx,Boulevard Universidad,1504 Int Piso 8,Roma Norte,Ensenada,Baja California,02836,Mexico,20.312893,-101.04801,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.059366+00:00
mx_04e8ee27-2412-e51e-5752-02ac8aab3806,GRUPO INDUSTRIAL ESPECIALIZADA S.C.,GRUPO INDUSTRIAL ESPECIALIZADA,GRE960617Y9C,MORAL,https://www.grupoindustrialesp.com.mx,grupoindustrialesp.com.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,6,10,6 a 10 personas,+529732858706,contacto@grupoindustrialesp.com.mx,Av. Revolución,1711,Zona Industrial,Mexicali,Baja California,02511,Mexico,16.920508,-100.656135,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.074365+00:00
mx_b1cd28af-1196-1b61-7003-d36980043db2,SERVICIOS INTEGRALES DEL BAJIO S.C.,SERVICIOS INTEGRALES DEL BAJIO,SED070315AZU,MORAL,https://www.serviciosintegrale.mx,serviciosintegrale.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,51,100,51 a 100 personas,+524373982837,contacto@serviciosintegrale.mx,Calle Constitución,1094,Centro,Matehuala,San Luis Potosí,24646,Mexico,25.023816,-102.26243,1,DENUE;DENUE,100,2026-09-06T14:49:28.011512+00:00,2026-09-06T14:49:24.013532+00:00
mx_7eca5699-cda0-caca-8514-58e8a4f13040,SERVICIOS INTEGRALES GLOBAL S. DE R.L. DE C.V.,SERVICIOS INTEGRALES GLOBAL,SEG1301215AW,MORAL,https://www.serviciosintegrale.com.mx,serviciosintegrale.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,51,100,51 a 100 personas,+529444629811,contacto@serviciosintegrale.com.mx,Boulevard Insurgentes Sur,1245,Santa María la Ribera,Matehuala,San Luis Potosí,24338,Mexico,25.105928,-100.881782,1,DENUE,97,2026-09-06T14:49:23.981537+00:00,2026-09-06T14:49:24.026079+00:00
mx_c9e02f26-9fb6-0868-054f-f216967fd636,SERVICIOS INTEGRALES DEL NORTE S.A.B. DE C.V.,SERVICIOS INTEGRALES DEL NORTE,SED020214JO7,MORAL,https://www.serviciosintegrale.com,serviciosintegrale.com,Fabricación de estructuras metálicas y pailería industrial,3323,0,5,0 a 5 personas,+526416068519,contacto@serviciosintegrale.com,Circuito Paseo Cuauhnáhuac,3303,Industrial Vallejo,Matehuala,San Luis Potosí,24370,Mexico,22.004171,-104.661126,1,DENUE,97,2026-09-06T14:49:23.984385+00:00,2026-09-06T14:49:24.030741+00:00
mx_9f90b6c7-b9a5-696f-a21f-3a781dd579b2,COMERCIALIZADORA ESTRATEGICA S.A.B. DE C.V.,COMERCIALIZADORA ESTRATEGICA,COE070613SLA,MORAL,https://www.comercializadoraes.com.mx,comercializadoraes.com.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,11,30,11 a 30 personas,+526757315677,contacto@comercializadoraes.com.mx,Av. Paseo Cuauhnáhuac,185,Parque Industrial FINSA,Matehuala,San Luis Potosí,24738,Mexico,16.87988,-104.8582,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_4dec6cb5-aae4-ccac-d5fe-15799bf8ed01,INDUSTRIAS CENTRAL S.A.S.,INDUSTRIAS CENTRAL,INC1910100TX,MORAL,https://www.industriascentral3.com.mx,industriascentral3.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,11,30,11 a 30 personas,+525564707096,contacto@industriascentral3.com.mx,Circuito Morones Prieto,4061,Centro,Azcapotzalco,Ciudad de México,09460,Mexico,19.218438,-95.295348,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_d1206b16-fd85-6ba9-e369-ecc2a0861d30,GRUPO INDUSTRIAL ESTRATEGICA S.A.S.,GRUPO INDUSTRIAL ESTRATEGICA,GRE060307JGY,MORAL,https://www.grupoindustrialest.com.mx,grupoindustrialest.com.mx,Transporte de carga general y logística multimodal,4841,11,30,11 a 30 personas,+526138523405,contacto@grupoindustrialest.com.mx,Circuito 5 de Mayo,281,Zona Industrial,Puebla,Puebla,21258,Mexico,16.568351,-104.161055,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_5348d72e-853b-06a4-1ffc-ceeaa6ef3d97,ALIMENTOS Y BEBIDAS NACIONAL S.A.P.I. DE C.V.,ALIMENTOS Y BEBIDAS NACIONAL,ALN0210236M4,MORAL,https://www.alimentosybebidasn.mx,alimentosybebidasn.mx,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,31 a 50 personas,+527629650410,contacto@alimentosybebidasn.mx,Carretera Lázaro Cárdenas,3946,San Jerónimo,Matamoros,Tamaulipas,28971,Mexico,21.461036,-100.926467,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
